K,X
0,47.64855173
1,61.35364744
0,63.85392557
0,48.35266471
0,46.89305824
0,28.99035069
0,54.40578461
0,57.34374117
0,51.43355096
0,62.78539825
0,50.10061
0,35.92873315
0,53.82558905
0,46.46672971
0,57.77739192
1,61.36244855
1,61.37088824
0,47.84964201
0,40.42520046
0,47.35082134
0,52.91853576
0,48.14320759
1,61.37093962
0,45.24941804
0,42.9678524
0,40.7636082
0,58.27577183
0,58.3183839
0,52.20208879
0,45.34858469
0,60.30565493
0,41.00881809
0,60.93198055
0,51.99842499
0,65.09410297
0,39.10481019
0,46.91137041
0,58.02926578
0,43.68436692
0,54.78149445
0,53.05747971
0,60.85821875
0,54.73240459
0,58.09976936
0,44.7979906
1,61.37280641
0,52.49688781
1,61.37463092
0,61.29478696
0,59.89574328
0,48.86457432
0,56.60732969
0,29.21506549
0,57.75670748
0,60.49833602
0,64.65105889
0,37.05037653
0,52.23905196
0,53.27330946
0,61.16610973
0,39.84614056
0,49.55685375
0,44.32548518
0,65.37819633
0,47.58341539
0,62.27709533
0,56.39873853
0,39.71228053
0,67.00257101
0,42.69340533
0,43.89265697
0,56.24355118
0,80.20688221
0,48.17655245
0,49.38429977
1,61.38008766
0,41.450182
0,58.1394723
0,46.89469985
0,59.14183219
1,61.38939065
0,45.59702135
0,54.06868058
0,43.68240556
0,67.12814789
0,44.89846229
0,39.85425613
0,51.08435093
0,47.98499318
0,45.59965197
0,44.73208646
0,49.80876241
0,61.57249054
0,45.58388276
0,67.39051594
0,65.39464271
1,61.39756422
0,51.46036964
0,40.25439913
0,57.18178326
0,72.00720773
0,49.18478501
0,42.66014631
0,64.92107317
0,60.13765685
0,57.46253232
0,49.54549173
0,37.21168588
0,46.91332257
1,61.39793335
0,35.46617338
0,61.61552574
0,43.05130087
0,42.6614315
0,51.53932448
0,68.27830145
0,50.88492485
0,65.60630525
0,50.8999553
0,49.39942848
0,48.48690562
0,40.56465453
0,49.97725806
0,71.03529331
0,61.7277643
0,45.72371292
0,53.72939132
0,54.61011315
0,37.50792503
0,41.00905271
0,47.26335387
0,44.47675261
0,62.31006506
0,53.37444387
0,48.17008014
0,59.20649625
0,61.37987168
0,56.28237062
0,56.53665224
0,43.94974716
0,56.18970311
0,63.82216472
0,34.04896924
0,60.71022922
0,66.02339992
0,53.63544046
0,77.72784169
0,50.59940624
0,49.96593329
0,57.30284483
0,48.59253506
0,55.92471919
0,54.74992578
0,37.50583031
0,68.90385078
0,47.7648949
0,36.73527887
0,45.94850843
0,51.41927239
0,56.52035422
0,51.03135251
0,36.986702
0,50.25148889
0,44.92778548
0,57.52288321
0,66.57146954
0,52.75779488
0,48.5900884
0,62.18861962
0,51.71136388
0,54.60040228
0,47.7523066
0,47.44808496
0,52.76571408
0,46.45464994
0,57.26213253
0,39.28100799
0,59.15018937
1,61.40615845
0,47.72784688
0,48.27101379
0,48.03931228
0,40.06492408
0,49.00094403
0,42.69468261
0,64.38445165
0,43.11701958
0,67.30340637
0,35.27218082
0,43.42337031
0,63.93399431
0,53.29675048
0,41.60987321
0,51.97259709
0,52.65394204
0,53.91331183
0,41.79520055
0,46.70070391
0,52.56777023
0,42.55114873
0,35.75148959
0,48.9437544
0,45.3532519
1,61.41140611
0,62.79295606
0,55.16555769
0,41.6559026
0,57.82251066
0,43.296174
0,62.11583664
0,42.5239357
0,47.97431822
0,59.81688328
0,39.18005491
0,43.62747491
0,68.61237025
0,44.16526729
0,54.34207713
0,74.24432751
0,49.3858471
0,61.79018776
0,52.98612489
0,47.0101827
0,55.58008401
0,43.27107037
0,40.96600066
0,43.07070368
0,65.05875228
0,62.21647969
0,63.42710443
0,42.01520017
0,40.51000933
0,52.35185654
0,51.76589582
1,61.41601795
0,29.59911115
0,34.89379172
0,45.39946713
1,61.41637379
0,47.57957881
0,38.50599609
0,36.35648648
0,58.774332
0,58.00292827
0,43.08678421
0,50.97075456
0,25.65087744
0,43.78135318
0,50.56468622
0,56.92036259
0,46.34404616
0,47.66074092
0,63.60340693
0,47.65001369
0,31.52662768
0,56.00071719
0,45.74886905
0,39.10072659
0,37.74163976
0,64.08448134
0,49.48465398
0,54.64417926
0,45.05363281
0,41.0421467
0,51.67619711
0,46.47718022
0,49.49304387
0,59.51804309
1,61.42050746
0,46.75287238
0,54.88204306
0,48.95564248
0,63.16613466
0,61.62630528
1,61.42441654
0,30.87088611
0,67.18795249
1,61.4295244
0,40.62352069
0,36.66343654
0,31.04199007
0,33.17398851
0,69.44581984
0,32.94386493
0,61.85623036
0,45.81618755
0,46.43856041
0,44.54161961
0,46.99283434
0,44.15050344
0,59.9262965
0,69.05738026
0,53.59856374
0,61.52431014
0,54.57575379
0,54.61587934
0,31.39756099
0,39.79178334
0,59.18649312
0,52.61121625
1,61.43230851
0,60.62223462
0,47.27399142
0,53.43783
0,58.68573267
0,45.0626795
0,50.76575889
1,61.44424129
0,57.35147981
0,59.25034026
0,49.24060484
0,49.9244597
0,67.70632222
0,61.81607361
0,47.64743016
0,33.53054538
0,34.96519009
0,57.19740823
0,59.43868251
0,45.33752968
0,42.77019954
0,51.24107354
0,66.81656612
0,61.12251823
0,38.02367439
0,46.86697552
0,61.770215
0,39.28050753
0,41.7696072
0,49.8202521
0,69.97479594
0,52.59346536
0,46.70676748
0,57.53368621
0,44.67762897
0,51.98462224
0,48.733805
0,35.0835587
0,41.017832
0,42.97387807
0,50.66078542
0,32.79221305
1,61.44484544
0,58.71264692
0,46.9190008
0,63.39828578
0,54.48454686
0,54.92965239
0,31.21224808
0,61.40294049
0,40.90296117
1,61.44689209
0,51.81311046
0,41.72812604
0,43.82316583
0,66.01228854
0,54.87173466
0,49.58939234
0,49.66822389
0,68.39170248
0,52.29838588
0,39.85792249
0,46.72571597
0,66.34195441
0,42.80214253
0,35.79565146
0,47.30040201
0,50.47603396
1,61.4547533
0,41.9916713
0,63.12837292
0,55.47297698
0,44.29739083
0,59.63510236
0,47.11034603
0,50.25156163
0,42.45428234
1,61.47010861
0,62.80041462
0,52.53695445
0,29.04116406
0,24.38438124
0,68.06739026
1,61.47160316
0,57.3719173
1,61.47495258
0,59.88975437
0,46.23129587
0,51.16430627
0,45.53020157
0,33.84228435
0,53.44057195
0,46.72612105
0,37.88971057
0,49.42109657
0,53.34427385
0,60.54783907
1,61.47671021
0,46.81096707
0,56.9314009
0,46.04998451
0,36.91850846
0,43.89799619
0,52.07045139
0,61.29470124
0,67.36279444
0,65.33101582
0,53.47709289
0,38.12929015
0,57.97903422
0,44.12966388
0,54.93698836
1,61.48656086
0,47.8617617
0,46.75290751
0,52.34091333
0,61.31363903
1,61.49111057
0,42.30761688
0,59.0581771
0,47.43426519
0,44.35993756
0,44.66954995
0,48.02907093
0,49.53242604
0,53.61182611
0,47.30019159
0,69.08368002
0,68.1420832
0,42.37805035
0,41.18359009
0,46.36606724
0,72.6402736
0,52.57049472
0,57.31518893
0,59.833797
0,33.67242461
0,36.85228959
0,56.33277902
0,57.91003806
1,61.49263323
0,43.7007853
0,61.26252906
0,63.81521889
0,40.73422459
0,41.57319831
0,53.53006464
1,61.49424847
0,42.75072463
0,31.26866535
0,68.17567516
0,66.51609163
0,53.9621716
0,56.9470201
0,53.86798524
0,65.26557727
0,44.90487675
0,60.25946019
0,57.92116355
0,68.75181133
0,57.88853367
0,50.48954583
0,64.25196056
0,54.19382705
0,53.50347236
0,63.32205233
0,23.7647497
0,39.90114285
0,48.29356861
0,48.86874672
0,60.84239984
0,39.4451933
0,25.07553109
0,56.58621284
0,67.22357623
0,53.39733212
0,50.6439347
0,51.5981942
0,37.86466107
0,27.48089731
0,42.1309044
0,50.39243433
0,56.85399953
0,53.10352047
0,42.39566496
0,46.91654738
0,44.30333962
0,31.8861966
0,64.90611023
0,58.2950487
0,51.71785301
0,41.4181001
0,50.95470858
0,62.51712481
0,37.05665541
0,45.61751969
0,59.90386658
0,50.37713988
1,61.49454278
0,63.82515983
0,71.2600996
0,46.12957595
0,45.57603774
0,40.16529891
0,61.23290694
1,61.4971238
0,65.38450494
0,57.22811007
0,66.15076137
0,57.91739754
0,39.83408279
0,50.25452705
0,50.88390259
0,59.3830877
0,47.63858014
0,45.56699264
0,47.52146844
0,56.66577088
0,54.38250849
0,27.11711158
0,46.01195168
0,52.18700859
0,52.30522413
0,41.56031148
0,51.59720157
0,39.27711638
0,57.15003933
0,61.72321354
0,59.0293179
0,62.97994463
0,38.80874144
0,40.86622637
0,35.63616263
0,41.20871092
0,51.15360744
0,42.22246412
0,39.67235097
0,62.51751017
0,49.46466531
0,47.89128521
0,50.04630917
0,38.62453353
0,39.40535154
0,50.04408855
0,69.28215152
0,58.93417869
0,37.76714343
0,50.75639358
0,43.79756521
0,47.4072826
0,53.29618224
0,43.64274384
0,62.51112343
1,61.49874318
0,52.52771751
0,42.43920082
0,54.5834374
0,64.17571169
0,43.73850004
0,56.65482532
0,49.3059849
0,55.32361249
0,65.75669953
0,60.29006687
0,49.63077466
0,60.00524445
0,69.75426318
0,48.29141583
0,46.00572873
0,54.07274733
0,55.28437924
0,48.0878049
0,53.08104545
0,51.08624683
0,44.78868527
0,62.36905044
0,69.89051525
0,56.8012294
0,63.75183983
1,61.50459268
0,49.99829225
0,42.1370212
0,61.83754535
1,61.5132041
0,55.55304543
0,56.39632072
0,62.31869589
0,34.86262447
0,50.11655284
0,36.73890301
1,61.51322588
0,41.28706665
0,49.24214619
0,46.05516979
0,49.10264086
0,56.23559554
0,50.89330208
0,43.98821571
1,61.51527734
0,50.29540884
0,40.97451934
0,43.95992476
0,36.4212399
0,45.63681603
0,48.76639625
0,49.480815
0,42.29260138
0,57.80741286
0,37.17410082
0,46.21452499
1,61.52547451
0,53.07018661
0,50.69665344
0,61.9890077
0,54.25772825
1,61.53020033
0,48.85782904
0,47.81829443
0,21.67325626
0,49.04008303
0,38.39015533
0,53.40624843
1,61.53182689
0,36.9120742
0,43.24217246
0,35.7447936
0,47.91106448
0,56.60000473
0,47.5426883
0,55.36143357
0,60.68067826
0,40.17840878
0,42.8893131
0,43.9022502
0,45.78480203
1,61.54424163
0,45.97917534
0,48.60804212
0,47.36027577
0,48.38587855
0,33.15300639
0,50.71608653
1,61.5448976
0,33.17912237
0,59.12784311
0,49.28483163
1,61.54827955
0,56.54423095
1,61.56044233
0,55.31227366
0,57.10489708
0,29.49841419
0,46.99629218
0,47.02530117
0,45.24062845
0,45.83359197
0,55.52196746
0,61.46389117
0,52.74499009
0,65.19321359
0,58.71809619
0,56.41326002
0,59.18375691
0,60.1719235
0,54.90824367
0,37.55107031
0,47.14558985
0,51.17187967
0,54.11114018
0,50.63865184
0,54.49534979
0,33.61624524
0,48.61336893
0,48.88395236
0,59.97536812
0,55.97478497
0,45.16762844
0,44.66835928
0,55.87321839
0,70.12736081
0,52.67305382
0,49.49669605
0,50.43586277
0,39.89980688
0,52.59914786
0,49.85374611
1,61.56481415
0,60.47681235
0,51.40740478
0,57.43865388
0,29.47397123
0,44.65485539
1,61.57881919
0,54.31829191
0,48.05571513
0,36.41416036
0,45.69463252
0,47.739393
0,44.31896479
0,50.88281761
0,48.11738196
0,34.20037023
0,53.28146914
0,42.42429265
0,53.68473214
1,61.58054232
0,35.45487655
0,52.90476025
0,61.76762592
1,61.59158901
0,37.12529732
0,40.85191187
0,54.18930794
0,67.54197398
0,61.40103423
0,47.82908233
0,48.36670297
0,35.09104826
0,51.58530526
0,49.93646745
0,37.455958
0,44.06854582
0,49.09489351
0,54.21829794
0,47.87283728
0,31.76831132
0,43.07086046
0,35.24451809
0,48.18463665
0,55.67248274
0,46.23251417
0,46.01591106
0,36.76822459
0,38.47297736
0,55.66006916
0,50.63167319
1,61.59427137
0,54.01918
0,42.9665452
0,60.43810165
0,55.87158893
0,44.14013167
0,64.04118571
0,51.34421427
0,35.41102932
0,62.20645996
0,50.40700035
0,54.05616207
0,54.25201975
0,62.48066568
0,58.5285584
0,65.36654764
0,69.52100087
0,41.70403832
0,58.60946552
0,60.79678929
0,56.93030393
0,50.03451322
1,61.60319544
0,35.24396253
0,33.53114099
0,57.44993154
0,33.92462154
0,46.40185568
0,62.2477342
0,43.96523138
0,42.0372082
0,48.30249737
0,57.73177042
1,61.60521569
0,49.52986218
0,56.44402505
0,52.52469178
0,37.12414643
0,51.79215164
0,63.320827
0,55.4293592
0,41.89419118
0,63.51390478
0,39.98977009
0,47.5481992
0,62.3138383
0,56.81718038
0,54.29250212
0,59.49983412
0,49.68874421
0,61.45409396
0,43.13278005
0,49.48168106
0,56.98661926
0,58.58342914
0,44.10784905
0,37.97181119
0,63.78289346
0,58.4451463
0,60.27148876
0,51.80440874
0,60.01613603
0,27.29179953
0,46.57911119
0,44.69950794
0,52.40026805
0,39.56990973
0,52.26088722
0,55.13096927
0,47.1859725
0,61.30875074
0,59.93432373
0,44.22777299
1,61.60637561
0,39.1607067
0,45.6417449
0,34.86517201
0,40.94317143
0,65.6616561
0,55.22436016
0,51.89531024
0,53.15374846
0,55.63705506
0,41.3300862
0,53.59943937
0,48.99839934
0,53.12682241
0,37.13135556
0,57.71798018
0,50.10321625
1,61.60827688
0,43.17058291
1,61.61527219
0,62.94064201
0,42.1032073
0,43.12245243
0,59.03156816
0,57.18414111
0,59.42391374
0,46.09878775
1,61.61707416
0,41.24067189
0,54.11165186
0,55.50840896
0,59.12644915
0,53.63545115
0,50.03604814
0,39.29921773
0,38.0790921
0,49.68705746
0,64.31730087
0,51.91079774
1,61.61931358
0,47.00680604
0,35.95532986
0,49.99595293
0,60.64823397
0,43.30576976
0,58.11593212
0,52.71742128
0,47.954444
0,35.62290496
0,54.41783184
0,58.06981864
1,61.626494
0,49.13311625
0,49.47753037
0,68.51859229
0,32.52217982
0,51.86290811
0,50.51952288
0,34.47137891
0,38.28806115
0,41.43795524
0,42.73671511
0,54.58958286
0,60.53949671
0,47.98408958
0,39.53001395
0,41.9986506
0,54.5365823
0,72.59501539
0,45.86527426
0,50.76113161
0,70.3822575
0,48.83832532
0,50.50646109
0,43.16607843
0,46.64804578
0,41.00377287
0,39.09945132
0,44.80279061
0,63.23217361
0,46.48136828
0,58.56156604
0,33.50703871
0,55.46442048
0,31.473785
0,40.03820953
0,51.49436182
0,48.58107204
1,61.64000095
0,55.14696815
0,57.72361391
0,65.87281172
0,50.00876622
0,48.77928382
0,40.35553021
0,55.73615637
0,49.75496524
0,44.59931609
0,40.43423842
0,45.08448695
0,49.50770638
0,60.97391241
0,53.45732632
0,51.61578446
0,53.80384046
0,34.24920956
0,64.16690649
0,42.18204138
0,55.93559685
0,48.58159765
0,58.78013048
0,64.30900505
0,55.62755913
0,51.1639424
0,47.12713738
0,54.73459822
0,54.92352681
0,47.02265633
1,61.64448826
0,56.44050454
0,62.45715118
0,64.04806631
0,42.31853372
0,48.09635066
0,57.65666464
1,61.64563736
0,49.07996906
0,56.21195742
0,64.37132695
0,66.79152076
0,64.95681669
0,55.95458683
0,53.86544146
0,58.26342812
0,57.27869284
0,57.63237176
0,50.52171231
0,42.26363367
0,36.8312473
0,49.35831498
0,47.13101648
0,81.2349644
1,61.64631093
0,37.67947898
0,40.6356327
0,60.28392854
0,44.3251284
0,43.89153702
0,63.42076601
0,42.1427279
0,50.19379818
0,58.34717101
0,45.81048566
0,51.62576927
0,53.15944059
0,49.89692939
0,30.14534651
0,40.17888093
0,67.06088301
0,56.89957642
0,55.94332406
0,49.7113669
0,41.19005196
0,57.21323232
0,54.9189751
0,58.24514167
0,73.74944074
0,40.59438789
0,60.12548616
0,55.28620568
0,48.26480005
0,53.43052781
0,33.94993036
1,61.6479239
0,53.36388669
0,41.821786
0,47.45096608
0,50.64654591
0,42.82715937
0,48.11094203
0,43.73108841
0,50.08632967
0,32.97369414
0,48.33957091
0,59.58992163
0,72.43285817
0,41.67477977
0,52.0944899
0,69.44811279
0,49.03583613
0,53.74375779
0,48.73813329
0,56.60290103
0,48.44560143
0,51.28203594
0,48.09048239
0,58.32138354
0,56.47442683
0,58.44983632
0,26.59698218
0,70.82935358
0,55.58194401
1,61.65287434
0,37.89446208
0,62.09956756
0,54.52854397
0,41.72773833
0,45.7073098
0,41.00130364
0,52.70919341
0,52.3134548
0,51.21933559
0,59.4523729
0,56.33043108
0,49.34687571
0,52.47245152
0,59.56849151
0,54.67516094
0,40.55897647
0,56.21888015
0,62.35542909
0,57.10033564
0,61.06760118
0,53.33070636
0,60.78501855
0,43.73715345
0,57.57996256
0,46.12838954
0,50.77123333
0,55.53026081
0,52.81466795
0,30.23430118
0,53.52510854
0,48.46640396
1,61.65592676
0,40.78104572
0,75.35295711
1,61.65766238
0,53.18666788
0,46.91718739
0,65.27090356
0,56.97968774
0,36.86833051
0,41.68280142
0,52.78576031
0,46.9026573
0,55.52207188
0,52.12081104
0,43.52584002
0,28.00800674
0,61.12513611
0,50.7983417
0,62.75664716
0,56.11449683
0,55.02945268
0,55.29685769
0,41.48632883
0,35.14930438
0,46.30431897
0,49.14265424
1,61.67125085
0,46.43964327
0,60.27614352
0,56.35901398
0,36.93596725
0,65.85561513
0,48.93940378
0,53.29669656
0,49.82578512
0,52.33080428
0,67.58808136
0,64.767222
0,52.80907439
0,41.47011724
0,58.01063513
0,49.90619254
0,55.38577796
0,58.28813365
0,48.50818212
0,54.56318461
0,31.58897062
0,53.31258629
0,50.89216105
0,49.05634756
0,50.87886807
0,44.14057387
1,61.67410746
0,57.8770867
0,71.20538075
0,62.27451012
0,45.40938956
1,61.67575755
0,37.25527263
0,51.00584635
0,45.70886987
0,54.32224795
0,63.10216565
0,45.40516541
0,46.06202648
0,71.90628665
0,48.56698967
0,57.94269018
1,61.6846762
0,40.72195019
0,64.52415408
0,34.0881668
0,51.0889725
0,61.13511587
0,32.96912619
0,43.10483632
0,44.46678449
0,30.45476871
0,57.08081002
0,36.21398233
0,58.73706008
0,48.54408328
0,36.20333399
0,45.55105018
0,38.88093483
0,50.57815475
0,41.94044797
0,38.70494393
0,50.12047596
0,48.70056334
0,61.14075753
0,51.98793962
0,52.70393644
0,64.80621013
0,33.24721686
0,19.75446395
0,56.51228848
0,56.67810036
0,43.81604452
0,62.00856555
0,37.90132113
0,54.96786621
0,53.73731857
0,56.96033863
0,51.83291123
0,52.927022
0,58.79908189
0,43.36255392
0,44.26137736
0,43.13244282
0,39.34094095
0,42.12894068
0,67.29459559
0,35.37813816
1,61.68652617
0,42.44830015
0,49.43879248
1,61.68800571
0,43.33649942
0,58.40735362
0,66.98729157
0,63.83899322
0,53.26666175
0,39.69243643
0,51.81979435
0,74.32269244
0,40.98900103
0,39.42104255
0,50.00963944
0,59.48743292
0,55.87956283
0,42.6989613
0,58.32341775
0,47.75422735
0,57.19057468
0,45.06159702
0,62.94670467
0,60.14852263
0,48.94754554
0,28.1767293
0,57.47276589
0,35.09389547
0,44.26722457
0,32.57677592
0,58.0124538
0,41.15419724
0,47.86854126
0,44.15297804
0,44.94768309
0,57.00961978
0,36.38604498
0,34.08129708
0,47.92569399
0,45.53198403
0,32.09170913
0,27.74666179
0,55.1918302
0,67.91208586
0,47.87350539
0,43.14349817
0,40.96785701
0,40.00528458
0,46.06787867
0,33.79908721
0,47.63400873
0,49.71751822
0,64.46123073
0,59.35960704
0,33.33827452
0,70.71227169
0,41.8613194
0,52.32182858
0,47.80726592
0,46.23576437
0,74.7120438
0,53.35209242
0,44.12412592
0,60.2042751
0,65.12920348
0,41.93120321
0,67.14736429
0,62.76511678
0,48.58016534
0,63.82306278
0,53.49768394
0,72.00912606
0,49.86099679
0,47.58053185
0,58.41560842
0,49.26742619
0,53.02529122
0,56.63753901
0,61.76555672
0,54.78242877
0,45.82810112
0,47.5504801
0,59.11581945
0,44.16553974
0,44.68751863
0,27.63829808
0,54.82929111
0,51.94882475
0,45.61307696
0,59.25451629
0,57.67282593
0,30.74233158
0,51.23945888
0,53.00802322
0,43.13945953
0,56.36551123
0,52.26052472
0,53.15576432
0,33.42150887
0,40.66233337
0,78.60952423
0,35.58001027
0,35.94559908
0,48.02368134
0,61.7197536
0,45.24834081
0,58.77154498
0,57.04306593
0,55.56512412
0,48.43129678
0,78.43670687
0,44.74872252
0,56.65604288
0,44.47967743
0,46.93286344
0,72.04149474
0,60.84800347
0,47.94546865
0,39.53579933
0,37.53313745
0,43.06186922
0,65.55247772
0,55.59524466
0,48.99729019
0,46.59085077
0,54.25253549
0,44.8268448
0,34.39445521
0,61.31092511
1,61.68968354
0,36.42902253
0,46.83063853
0,46.17454691
0,50.96059197
0,44.85631564
0,43.79400567
0,41.74080071
0,52.21700981
0,46.90734601
0,39.95142844
0,59.70169068
0,50.75749678
0,48.96028673
1,61.69214126
0,44.9513919
0,66.36431605
0,57.61769047
0,58.87151934
0,63.06199467
0,56.08107082
0,41.4493717
0,35.83042294
0,47.1731862
0,55.05781549
0,50.4647712
1,61.69740106
0,45.04049736
0,66.90494054
0,48.51539145
0,67.70282783
0,57.59173778
0,58.76868911
0,51.33718456
0,66.88852793
0,48.4330258
0,41.74310776
0,50.37662951
0,35.88995896
0,63.77819642
0,45.58615916
0,51.14189463
0,62.26451646
0,59.6019437
0,45.80364122
0,77.35242837
0,44.13186999
0,59.34408046
0,52.86997006
0,59.58339935
0,60.03479487
0,54.4140472
0,57.99072709
0,34.88808083
0,59.72859005
0,65.61169553
0,42.19660841
0,48.3694117
0,40.36546809
0,46.12405559
0,55.11947918
0,45.95208688
0,40.84024717
0,59.59368508
0,54.4647429
0,62.65792754
0,51.91246781
0,66.05587265
0,66.71491368
0,62.49043097
0,40.99766375
0,43.15853319
0,50.63859966
0,45.83749199
0,54.61148457
0,57.37578555
0,55.1163212
0,52.15724571
0,33.14006118
0,35.58133946
0,69.1506104
0,44.08487544
0,48.46704851
0,46.45801506
0,51.80456513
0,41.71769205
0,31.41059715
0,48.63453293
0,45.52278846
0,55.19356321
1,61.70015895
0,40.39286683
0,53.30447205
0,53.1983492
0,52.38799846
1,61.71492337
0,48.95833911
0,44.35248988
0,66.20634132
0,46.51259111
0,66.74421962
0,43.24533892
0,69.85174879
0,45.16874055
0,46.54682387
0,39.74289818
0,55.74079701
0,42.02650713
0,61.04912163
1,61.72049457
0,46.60150719
0,41.9900138
0,51.58004712
0,57.12051968
0,54.61563602
0,56.15007688
0,45.75497685
0,39.28420349
0,42.06862227
0,42.9187024
0,47.40176331
0,38.96908041
0,44.00038238
0,60.10334191
0,49.64674867
0,38.94080278
0,47.48245661
0,38.47511646
0,31.30178089
0,48.41605726
0,62.47893156
0,32.91072623
0,68.10517242
0,35.91471436
0,41.33337156
0,48.59025107
0,54.93995548
0,44.78885006
0,61.39723836
0,44.3352653
0,50.44981871
0,62.32524053
0,50.03339918
0,35.39226746
0,58.28926989
0,43.92453155
0,59.78440191
0,45.78618127
0,26.38454429
0,51.81756587
0,54.16379175
1,61.73243323
0,51.02501
0,37.86567406
0,54.97475352
0,51.79798913
0,49.31815457
0,39.11137293
0,66.36393781
0,46.5634989
0,62.57288122
0,52.61114846
0,33.78536144
0,55.28163219
0,42.27023501
0,54.07226692
0,47.38794854
0,45.77284547
0,54.5802407
0,42.95435132
0,57.53874217
0,54.48310156
0,46.02406049
0,44.11926243
0,34.55185414
0,55.45820941
0,57.59727945
0,51.89068471
0,49.78331653
0,58.99724329
0,53.95835389
0,73.45953949
0,53.34270387
0,65.78985824
0,39.17916165
0,37.34114444
0,53.69780843
0,42.34423759
1,61.74072529
0,29.47734134
0,58.98286239
0,50.99892103
0,59.84673128
0,49.82957879
0,62.60507367
0,58.90071475
0,54.03000807
0,64.28510661
0,66.32370865
0,40.96640115
0,41.61516509
0,53.96024037
1,61.74882448
0,47.91036979
0,45.20438036
0,56.03582543
0,50.51051286
0,38.42557492
0,56.97750617
0,30.99622817
0,52.39559537
0,61.1463455
0,67.84048382
0,52.90436607
0,37.93059471
0,51.36131717
0,35.40521509
0,43.11440662
0,42.60256279
0,43.01860562
0,51.44272086
0,49.98000569
0,63.06424964
0,44.27248543
0,64.48347672
0,32.93399091
0,61.2207737
0,41.57867258
0,44.70405443
0,42.4418047
0,44.15690855
1,61.76203866
0,49.88192993
0,55.8158679
0,56.59629897
0,29.37528417
0,30.32100851
0,61.35833638
0,52.49218046
0,60.52072212
0,65.64585736
0,47.84635609
0,50.01427704
0,43.65511427
0,58.08962658
0,69.33382746
0,73.24062746
0,48.12122064
0,41.0829425
0,64.55812199
0,53.16982505
0,61.50913652
0,49.48527619
0,29.45014529
0,41.47482304
0,49.45275959
1,61.76400177
0,47.00172401
0,56.46559895
0,51.5512118
0,57.26660892
0,53.36144281
0,45.13560699
0,40.70375656
0,55.78009859
0,38.81037565
0,64.23333288
0,45.18328923
0,71.00016761
0,22.72767689
0,53.15478671
1,61.76892523
0,47.56544069
1,61.77345141
0,54.62554782
0,66.84555884
0,39.25823726
0,49.30360538
0,30.03023434
0,47.73176456
0,45.67610214
0,43.55889776
0,59.19654211
0,57.14692578
0,43.72987512
0,56.87033151
0,60.10788355
0,45.86306525
0,35.31278319
0,34.51237462
0,32.49037213
0,50.47976194
0,33.04334002
0,32.67749466
0,40.165457
0,46.32266739
0,49.38392522
0,53.09888447
0,49.64236326
0,23.95177304
0,50.11874275
0,45.82041695
0,54.97786014
0,57.79155603
0,43.86656672
0,59.0525126
0,34.74369487
0,55.83455299
0,51.87468319
0,36.39326628
0,53.98251143
0,57.22879165
0,61.67978601
0,45.64970985
0,48.4947055
0,50.78412925
0,58.03084372
0,48.34966375
0,38.36041969
0,62.74268526
0,38.34577863
0,40.23995648
0,38.95964356
0,51.20949677
0,59.85774453
0,54.04302045
0,34.55256224
0,58.38590607
0,42.41079102
0,57.33710448
0,31.87435496
0,52.53830869
0,63.98957276
0,50.5728097
0,67.6977689
0,50.36884397
0,54.04312553
0,48.64696222
0,47.04897771
0,55.31567538
0,42.12731586
0,45.07460806
0,70.35204782
0,58.16154893
0,41.74712278
0,39.50822181
1,61.78047757
0,51.77095987
0,61.74941126
0,47.73023391
0,48.01856801
1,61.7823271
0,39.50259758
0,41.75429777
0,33.71828805
0,56.8988356
0,39.49856053
0,49.2400798
0,59.84140901
0,56.46668646
0,27.37558811
0,56.40652009
0,63.0070394
0,73.61864332
0,53.56100524
0,48.28559367
0,55.53943942
0,51.35929746
0,50.76097316
0,62.61458976
0,68.08316405
0,42.61345009
0,61.71222227
0,47.13951325
0,42.51694117
0,35.86032132
0,42.1664515
0,54.97162258
0,68.87228986
1,61.7837327
0,50.32062453
0,50.69316347
0,38.58867522
0,77.50406592
0,57.18036561
0,41.31011682
0,47.26988753
0,54.83243214
0,53.56444665
0,49.62957706
0,38.22824606
0,60.32793498
0,55.21352003
0,49.66034848
0,47.5452219
0,56.78317846
0,50.84243437
0,48.88171501
0,56.59345075
0,51.37944833
0,70.84399729
0,44.13687292
0,52.72390668
0,56.86305589
0,52.35964466
0,35.38990361
0,31.9907398
0,48.70547766
0,60.21646999
0,35.93611559
0,63.4889854
1,61.78975197
0,47.57363749
0,44.15060809
0,48.33613739
0,50.52918516
0,48.91101751
0,63.66840387
0,61.656846
0,48.38692095
1,61.79103247
0,42.31863564
0,44.05329588
0,52.16490829
0,53.60090393
0,35.73802317
0,49.16855433
0,54.13537014
0,49.74454937
1,61.79292322
0,40.40547855
0,62.25077532
0,48.57348202
1,61.80298244
0,42.62933204
0,47.55742482
0,38.78552974
0,44.27193353
0,47.16764888
0,62.77234358
0,49.77542824
0,60.59532296
0,62.95328411
0,31.26778969
0,67.23517155
0,69.11183281
0,48.34627715
0,49.05335281
0,68.54603967
0,51.62555033
0,54.0235509
0,36.11237422
0,41.78070458
0,57.30930078
1,61.810838
0,53.79694579
0,46.69163606
0,44.07654002
0,50.11832566
0,54.47481564
0,54.1531659
0,33.07481494
0,56.3752142
0,43.8777432
0,41.1155663
0,52.15152325
